   1.0863853e-12             Inf   1.0897839e-09   1.9585458e-12   6.8179360e-12   3.2047277e-13   3.9283151e-13   8.3489969e-13   2.9319601e-11   1.4433677e-12   2.5222402e-13   3.6016422e-13   1.0531948e-13   2.1600996e-13   3.7373384e-13   6.7895348e-12   5.8604998e-13   2.6895048e-13   1.5337659e-13   2.2071461e-13   1.7944555e-10   1.1887832e-13   9.7403951e-14   9.7598276e-13   4.5843729e-12   1.9961143e-13   2.0683989e-09   2.2068284e-12   8.8464241e-14   3.3041495e-12   1.0419162e-10   8.0779180e-10   1.6334380e-12   1.0341884e-12   2.2884674e-12   7.0374458e-13   4.6610466e-13   2.6516828e-13   7.2203294e-11   9.4099621e-14   5.9775767e-13   9.7229586e-14   9.4481798e-14   7.6701896e-13   4.3327332e-13   3.7729188e-13   8.4295711e-14   4.2037838e-13   1.4547646e-09   1.6181339e-13   7.5137960e-13   2.9227355e-13   1.2512801e-10   1.7717504e-13   2.8983750e-12   1.6698842e-13   6.9132999e-08   4.2503793e-12   4.6319097e-12   7.7145497e-14   5.7109497e-13   1.1433376e-12   4.4709264e-13   5.0284168e-11   1.1308706e-12   4.8684641e-13   1.5644408e-12   1.0390279e-13   7.9748912e-13   1.6653801e-12   1.7617495e-13   1.6927717e-13   2.9270350e-13   1.9570991e-13   8.3891588e-14   2.2512132e-13   2.8651292e-11   1.3449861e-12   2.1948667e-13   3.5724399e-13   1.4581614e-13   2.0122842e-13   4.5432906e-13   1.3673303e-11   5.2496324e-09   1.3281523e-13   2.4153899e-11   2.5776579e-11   1.0547695e-13   1.1407791e-11   6.5453372e-14   1.2967624e-12   5.4634464e-12   3.1209061e-11   1.0548090e-12   1.7384261e-12   8.0850353e-11   2.2642181e-10   1.9449014e-12   5.0857634e-14   1.9884778e-13
   1.4324407e-12   1.0897839e-09             Inf   3.4952627e-12   9.8451058e-12   2.8107768e-13   3.9239935e-13   1.7209131e-12   7.9247961e-11   2.9761307e-12   3.0126520e-13   4.3617635e-13   1.5115646e-13   3.4062127e-13   3.5941874e-13   2.4007342e-11   1.0795760e-12   4.0698153e-13   1.5267355e-13   2.3111637e-13   3.1395481e-11   1.2065857e-13   1.3003428e-13   2.0170261e-12   7.1410863e-12   2.0060494e-13   1.1222493e-10   2.4528124e-12   1.2843167e-13   9.6223109e-12   8.2793152e-10   6.7110361e-10   2.5755071e-12   1.6178711e-12   5.5482815e-12   4.7104301e-13   3.9505930e-13   2.3301689e-13   1.9557107e-11   1.1157820e-13   1.1253883e-12   1.3701496e-13   1.3529587e-13   6.1270672e-13   6.6500019e-13   5.1874808e-13   1.0106394e-13   7.3716273e-13   1.1015948e-08   1.7449288e-13   6.7832778e-13   4.5071077e-13   1.1225958e-10   2.6182685e-13   4.5498562e-12   2.2481605e-13   6.2101793e-09   1.2598883e-11   1.1212610e-11   8.9271830e-14   1.0427006e-12   1.1269177e-12   7.5272674e-13   5.4917288e-10   8.9328891e-13   6.8761489e-13   1.4308166e-12   1.4391855e-13   7.8153640e-13   3.0221365e-12   1.8106373e-13   1.7431734e-13   4.7902528e-13   1.4884638e-13   8.8547863e-14   2.2461577e-13   1.9592615e-11   1.6849779e-12   1.9829562e-13   2.6066211e-13   1.5158915e-13   2.2852226e-13   3.9315089e-13   2.4358398e-11   1.2209558e-08   1.9838427e-13   6.3813273e-11   3.9724556e-11   1.2103937e-13   3.1136025e-11   6.9396186e-14   8.1777143e-13   1.8759659e-11   2.5870654e-10   8.7502716e-13   3.5138078e-12   1.1010430e-10   1.5682164e-09   1.3097905e-12   5.6697596e-14   2.3026740e-13
   9.0944417e-11   1.9585458e-12   3.4952627e-12             Inf   8.0863029e-11   6.4367726e-13   1.9542648e-12   5.3553488e-12   1.1975028e-12   1.7416467e-10   4.2177552e-12   8.1011057e-12   1.1073493e-12   3.2860656e-12   1.4097058e-12   3.4583030e-12   1.4367507e-11   9.7176857e-12   5.9864538e-13   1.3425992e-12   1.4214611e-12   4.9176753e-13   1.2490596e-12   1.6369233e-11   2.5779791e-10   8.8876218e-13   1.6396293e-12   2.1372430e-11   6.2091975e-13   6.3034484e-12   1.1247034e-11   4.8491731e-12   4.8365756e-09   1.4624725e-09   5.9505905e-11   3.4488472e-13   8.0283922e-13   5.2115054e-13   1.5789593e-12   8.8780962e-13   9.6300790e-12   1.0402600e-12   8.6075911e-13   9.8425257e-13   4.2416674e-11   2.3342919e-11   7.8746890e-13   7.8812158e-12   4.4886482e-12   1.0940644e-12   2.0122489e-12   1.1097689e-11   8.9039672e-13   3.4328757e-12   9.3394709e-10   3.6910959e-12   2.3691402e-12   3.4797219e-11   4.8630103e-10   5.8984822e-13   1.5225028e-11   5.5192991e-12   2.0654093e-11   4.1863790e-12   1.3894987e-12   5.0699568e-11   4.4007770e-12   1.3139512e-12   3.7409528e-12   8.6026545e-08   8.8324134e-13   8.5037401e-13   5.7804918e-12   1.5226284e-13   3.9949981e-13   9.8327667e-13   5.6472351e-12   5.4772675e-11   4.9536167e-13   2.4742651e-13   7.4725331e-13   2.1074738e-12   8.8568228e-13   6.1677103e-11   3.4913488e-12   1.4008435e-12   4.1205676e-11   2.4318540e-11   8.8881897e-13   1.1108748e-10   2.9627451e-13   5.1534104e-13   1.0646878e-11   6.0555870e-12   1.7038599e-12   9.8057622e-10   1.0872608e-11   1.9411076e-12   1.0767433e-12   2.7549048e-13   2.3722144e-12
   5.8991250e-11   6.8179360e-12   9.8451058e-12   8.0863029e-11             Inf   1.4209763e-12   3.5463271e-12   1.5694356e-12   1.7537760e-12   1.0195237e-11   2.5293731e-12   4.8809294e-12   3.4355567e-13   7.5011536e-13   2.7823154e-12   2.8162203e-12   2.2080095e-12   1.5898365e-12   7.9299732e-13   1.6195682e-12   6.9370741e-12   5.7755061e-13   4.2778408e-13   2.9839332e-12   1.7509966e-08   1.2196790e-12   7.0970559e-12   2.2776558e-10   2.2077025e-13   3.2286172e-12   4.0913588e-11   2.8872166e-11   1.1219063e-10   3.0267336e-11   9.4178354e-12   1.0278379e-12   2.1187994e-12   1.0779867e-12   8.9545678e-12   5.0320524e-13   1.8321518e-12   3.3197971e-13   2.8315435e-13   3.3085353e-12   4.0599352e-12   4.6683293e-12   4.2300612e-13   1.4468443e-12   1.7895449e-11   1.0656334e-12   6.4653990e-12   1.6953832e-12   1.7524699e-12   7.8488269e-13   1.0591780e-09   1.0541774e-12   7.7786361e-12   1.1384059e-11   7.5118339e-11   3.7409692e-13   2.2467763e-12   2.2962241e-11   2.4266931e-12   6.3331962e-12   5.7201112e-12   7.4029996e-12   2.5505320e-11   4.1011499e-13   1.1261359e-11   4.3312123e-11   1.0787074e-12   1.0203336e-12   1.1081352e-12   3.2788167e-13   3.8313070e-13   1.4342152e-12   9.2995631e-11   1.0307164e-10   9.2519738e-13   6.2031740e-13   8.3433460e-13   1.6483199e-12   2.2726157e-12   4.9132746e-09   1.3247946e-11   4.0634570e-13   3.3527217e-10   1.0645130e-09   5.9716020e-13   2.1382796e-10   2.7186286e-13   1.8285962e-12   5.9293989e-12   7.9963553e-12   6.8984390e-12   2.0555612e-11   1.4925733e-10   3.8284093e-12   5.0115203e-12   2.0285420e-13   1.6499059e-12
   2.1944221e-12   3.2047277e-13   2.8107768e-13   6.4367726e-13   1.4209763e-12             Inf   7.1218179e-11   1.0208609e-13   1.1744286e-13   2.6658424e-13   2.1036133e-12   2.5562056e-12   8.1814076e-14   1.0484976e-13   2.4582158e-10   1.2502444e-13   1.4666352e-13   2.1774100e-13   2.6990005e-11   1.5710218e-11   6.0978264e-13   9.8492498e-12   1.5830043e-13   1.4762884e-13   1.2617649e-12   3.6697006e-11   4.4284852e-13   4.8999315e-12   5.0967948e-14   1.3136704e-13   3.9881156e-13   5.1351143e-13   9.7796004e-13   7.6932285e-13   2.2381992e-13   7.2111130e-12   3.8484556e-09   5.1430202e-08   8.3817218e-13   5.8079899e-13   1.2588547e-13   8.7711983e-14   6.9209360e-14   1.5585288e-10   3.6777355e-13   7.5596558e-13   4.2672229e-13   1.2409789e-13   3.7695153e-13   5.5526877e-12   1.4368358e-10   2.0907218e-13   1.4244273e-13   1.4347391e-13   1.1946620e-12   3.2546265e-13   3.0389152e-13   2.2441717e-13   4.3157151e-13   5.7654293e-13   1.5078174e-13   2.0585190e-11   1.9249673e-13   1.9384158e-13   5.4883525e-11   7.8974968e-13   1.9699419e-11   1.1822885e-13   4.0047613e-11   5.3786657e-13   1.6879171e-11   1.5032331e-11   1.2414558e-13   7.0816923e-12   2.4338007e-12   5.4985599e-11   1.5056784e-12   3.1102524e-12   2.5611067e-09   1.2405139e-11   9.3348692e-12   3.2183781e-12   6.5642777e-09   9.2108493e-13   3.5681887e-13   7.8286541e-14   6.0992426e-13   9.4701030e-13   1.0659671e-12   5.2032758e-13   1.4087828e-12   6.0243264e-12   1.7030465e-13   2.0426507e-13   7.2785135e-11   3.5576011e-13   7.5876512e-13   1.8188702e-13   1.0972771e-11   4.6218052e-13   2.3830865e-12
   1.2940410e-11   3.9283151e-13   3.9239935e-13   1.9542648e-12   3.5463271e-12   7.1218179e-11             Inf   1.9634923e-13   1.5767584e-13   6.4324353e-13   1.7398539e-11   2.5067045e-11   1.8284670e-13   2.3812986e-13   1.3926298e-08   2.0056430e-13   3.3019774e-13   6.1388221e-13   7.8083750e-11   3.5805770e-10   6.2094807e-13   2.6455311e-11   4.2022070e-13   3.1194785e-13   3.5754813e-12   3.3952711e-10   4.9463926e-13   2.0065539e-11   1.0203288e-13   2.3119339e-13   6.4709093e-13   7.1004763e-13   3.5709960e-12   2.8906322e-12   4.8018390e-13   1.8413995e-12   5.3710959e-11   4.5903110e-11   8.3051592e-13   2.0484040e-12   2.6933380e-13   2.0026519e-13   1.4898998e-13   2.3668946e-11   1.1951086e-12   3.4514238e-12   1.3708124e-12   2.7601777e-13   5.3012319e-13   4.5770276e-11   2.3400403e-10   5.7632632e-13   1.7308652e-13   3.6482894e-13   3.8826127e-12   1.0852205e-12   3.9030756e-13   4.4567434e-13   1.0007584e-12   1.8302683e-12   3.4363597e-13   1.3012203e-10   4.9076427e-13   2.9467989e-13   2.1168048e-11   3.5421215e-12   4.7779984e-11   2.9113978e-13   5.5837395e-10   1.5930661e-12   1.4346396e-10   1.1470002e-10   2.8792517e-13   1.2256571e-12   6.5875537e-12   7.7886815e-10   2.0467373e-12   1.8656924e-11   5.6083436e-11   2.0009633e-12   5.2405077e-11   3.0490525e-11   9.1157328e-11   1.9466855e-12   4.8248042e-13   1.7037979e-13   1.1688599e-12   1.7458604e-12   4.3754072e-12   1.0927686e-12   3.1869684e-12   2.1071542e-12   3.0524138e-13   3.2603239e-13   3.9760396e-11   9.1416281e-13   1.1992741e-12   2.4509357e-13   5.0312853e-12   1.1033872e-12   1.9194350e-11
   1.1005515e-12   8.3489969e-13   1.7209131e-12   5.3553488e-12   1.5694356e-12   1.0208609e-13   1.9634923e-13             Inf   1.8821925e-12   4.4797912e-11   3.7697195e-13   4.8994092e-13   1.6441600e-12   9.4963708e-12   1.6247074e-13   1.5886776e-11   1.4400673e-10   3.7421884e-12   9.9140676e-14   1.6554393e-13   4.0386850e-13   8.9702922e-14   5.9770173e-13   1.1557192e-09   2.0086723e-12   1.2631560e-13   5.4800420e-13   6.7622671e-13   1.8724385e-12   8.9559072e-11   2.7755578e-12   1.1464519e-12   2.7745333e-12   3.1326173e-12   9.2222816e-11   8.0928998e-14   1.1950235e-13   8.8981677e-14   3.7793160e-13   1.9651479e-13   4.8518470e-10   1.2082001e-12   1.5329304e-12   1.4156706e-13   3.7755404e-12   1.2315201e-12   1.9844992e-13   7.8808223e-11   1.4824053e-12   1.5561358e-13   2.0465813e-13   4.9085486e-12   8.3919678e-13   2.7946106e-12   2.2852608e-12   8.2224800e-13   1.0603620e-12   4.8223978e-11   1.0634167e-11   1.4264402e-13   1.0978487e-10   3.4923492e-13   1.7769285e-11   4.3491801e-12   1.7857344e-13   1.5825176e-12   3.2704870e-13   9.7054558e-13   2.8133030e-13   7.1122362e-12   1.2854933e-13   1.2609013e-13   1.7829225e-11   4.1547633e-14   8.4355892e-14   1.3327789e-13   6.4426486e-13   9.0644134e-13   8.5581637e-14   6.0154288e-14   1.1858451e-13   2.4210577e-13   1.2589473e-13   2.1079647e-12   1.2732400e-12   3.4427714e-12   2.9537978e-12   1.5629433e-12   1.6838988e-13   5.1582831e-12   7.0986321e-14   1.1103596e-13   4.1861780e-11   6.3374421e-12   1.9586066e-13   1.8904588e-11   1.3309647e-12   1.7088918e-12   1.7193555e-13   7.9639180e-14   2.7066742e-13
   4.8961636e-13   2.9319601e-11   7.9247961e-11   1.1975028e-12   1.7537760e-12   1.1744286e-13   1.5767584e-13   1.8821925e-12             Inf   1.5763270e-12   1.4305004e-13   1.9245173e-13   1.2166208e-13   2.7487619e-13   1.4529759e-13   6.4498665e-11   8.2616117e-13   2.6007715e-13   7.3248850e-14   1.0534454e-13   4.1268557e-12   6.0723803e-14   8.8594183e-14   1.6204115e-12   1.5288869e-12   9.2083224e-14   9.0932009e-12   6.4269093e-13   1.1828951e-13   1.2495500e-11   1.9809201e-11   1.2644596e-11   8.5473675e-13   6.4091201e-13   3.1505933e-12   1.8719565e-13   1.5392850e-13   1.0092171e-13   2.8062703e-12   6.4493864e-14   9.5132609e-13   1.0703857e-13   1.1313764e-13   2.1717439e-13   3.6155194e-13   2.5275967e-13   6.0360320e-14   5.9812337e-13   2.8526622e-11   8.5274490e-14   2.3589568e-13   2.9101736e-13   4.0214128e-10   1.8657272e-13   1.1878422e-12   1.3436844e-13   4.4858225e-11   6.5630920e-12   3.2325600e-12   5.2229000e-14   7.8356140e-13   3.5293459e-13   4.9900444e-13   2.2909837e-10   2.8944039e-13   3.1918235e-13   4.1427402e-13   1.0463755e-13   2.6757842e-13   1.1469123e-12   8.5522547e-14   8.2976736e-14   3.7278416e-13   7.2100261e-14   4.7862990e-14   1.0069611e-13   2.3222770e-12   5.2702787e-13   8.8680013e-14   1.1440825e-13   7.4316718e-14   1.1011590e-13   1.5342495e-13   3.1643777e-12   3.1929287e-11   1.6741276e-13   6.0094390e-12   3.7840405e-12   6.6486475e-14   5.0350546e-12   3.9050836e-14   2.8790056e-13   1.5613080e-11   9.5254246e-11   2.8463247e-13   1.5454789e-12   5.9808601e-12   9.4073899e-10   3.9346846e-13   3.4320223e-14   1.1261655e-13
   8.2497513e-12   1.4433677e-12   2.9761307e-12   1.7416467e-10   1.0195237e-11   2.6658424e-13   6.4324353e-13   4.4797912e-11   1.5763270e-12             Inf   1.4738713e-12   2.2299380e-12   1.9769529e-12   1.0232330e-11   4.9717528e-13   8.0641728e-12   2.0896097e-10   1.5005999e-11   2.6304757e-13   5.1050443e-13   8.1608886e-13   2.2980381e-13   1.2758172e-12   4.1045754e-10   1.7351992e-11   3.5974288e-13   1.0410433e-12   3.4219780e-12   1.2969076e-12   2.5864146e-11   7.6935610e-12   2.7735940e-12   4.3285380e-11   5.4352578e-11   1.9697158e-09   1.7223319e-13   3.1935869e-13   2.2484434e-13   8.2602646e-13   5.1826707e-13   1.2194215e-10   1.6489349e-12   1.5816480e-12   3.8194637e-13   3.4368960e-11   7.6914147e-12   4.9778020e-13   6.0268088e-11   3.1320170e-12   4.6014325e-13   6.4957676e-13   2.0409192e-11   9.1800605e-13   5.9666347e-12   2.5573280e-11   2.7336720e-12   1.8259869e-12   1.9258847e-10   2.5197428e-10   3.5075970e-13   2.1159082e-10   1.3554077e-12   1.0516648e-10   5.4663327e-12   5.0634906e-13   1.2466889e-11   1.1799727e-12   1.7330812e-12   1.0230762e-12   3.7916708e-10   3.6613553e-13   3.5660950e-13   2.3925791e-11   8.2486299e-14   2.0609023e-13   3.8616017e-13   2.0233832e-12   5.8904906e-12   2.1629872e-13   1.2613657e-13   3.2719945e-13   8.1423161e-13   3.4435865e-13   1.2519323e-11   2.5009983e-12   3.1933089e-12   1.4927618e-11   6.9389551e-12   4.6127254e-13   4.0368171e-11   1.6365879e-13   2.4637864e-13   3.6769657e-11   8.6504226e-12   5.8482227e-13   1.1191407e-08   4.4430817e-12   2.0771322e-12   4.4059384e-13   1.7310385e-13   9.3029168e-13
   2.7746511e-11   2.5222402e-13   3.0126520e-13   4.2177552e-12   2.5293731e-12   2.1036133e-12   1.7398539e-11   3.7697195e-13   1.4305004e-13   1.4738713e-12             Inf   4.7842907e-09   7.2920318e-13   8.3347731e-13   8.8974034e-12   2.3862432e-13   8.8553603e-13   3.6091217e-12   8.2868508e-12   4.8542450e-11   2.8870976e-13   8.3527073e-12   3.0474669e-12   6.7109893e-13   3.3701530e-12   1.4517867e-11   2.6823944e-13   6.5726034e-12   3.0859570e-13   3.2574705e-13   5.3524549e-13   4.4623514e-13   8.0791403e-12   1.0983095e-11   8.6733460e-13   3.2963944e-13   1.8608599e-12   1.8118087e-12   3.4710906e-13   3.4962497e-11   6.5618278e-13   8.6938823e-13   5.4535461e-13   1.4251528e-12   7.9111041e-12   7.2997548e-11   1.8420207e-11   7.8370197e-13   3.7547266e-13   8.1810419e-11   4.2745670e-12   3.0605249e-12   1.3270395e-13   1.8545293e-12   4.9798130e-12   1.5490056e-11   2.6667239e-13   6.6452310e-13   1.4808754e-12   1.7606055e-11   9.4853110e-13   7.6648295e-12   1.8224074e-12   2.8280348e-13   1.5471925e-12   4.5039132e-11   3.9094500e-12   1.5853710e-12   9.5634174e-12   3.8700478e-12   2.1844635e-11   2.1727038e-11   9.8138919e-13   2.3261993e-13   8.8736599e-12   1.3844862e-11   8.3511580e-13   1.8255646e-11   2.2119587e-12   3.2373142e-13   2.1802832e-11   1.7743252e-09   2.3081028e-12   1.5187475e-12   3.3281925e-13   5.9704484e-13   1.0065729e-12   1.1396755e-12   7.0093215e-11   1.1837907e-12   5.1219268e-12   3.9286438e-13   4.0821885e-13   3.3221915e-13   2.1588043e-12   2.0561603e-12   7.4155618e-13   2.0220150e-13   7.5348208e-13   4.1714313e-12   6.6695258e-09
