   1.0510332e+01   1.8379013e+03
   5.9209610e+02   1.6536782e+03
   1.5978422e+02   1.2135109e+03
   1.3005910e+03   1.0487228e+02
   1.6826542e+03   2.6522271e+02
   2.7765045e+02   1.7434001e+03
   1.2736879e+03   1.0370917e+03
   7.9813202e+02   4.5002038e+02
   4.5895284e+02   4.2464290e+02
   4.9926698e+02   8.1841715e+02
   1.7588277e+03   1.6729761e+03
   7.5429415e+02   1.9906227e+03
   1.8826026e+03   1.7007219e+03
   3.3631105e+01   2.8035254e+02
   7.6134232e+02   2.2105931e+02
   1.2404499e+03   1.6667592e+03
   1.8160298e+02   9.8458193e+02
   9.0147339e+02   1.5246546e+03
   1.7796990e+03   3.4668488e+02
   7.0613027e+02   1.1005359e+03
   4.2144141e+02   5.2854769e+01
   9.0436504e+02   1.0579588e+03
   1.9070752e+03   3.6203073e+02
   8.5515981e+02   1.4823676e+03
   1.9897981e+03   8.8998910e+02
   9.4201692e+02   5.9631922e+02
   1.2269117e+03   4.0129516e+02
   1.1336532e+03   5.9229342e+02
   4.8457305e+02   9.5707272e+02
   4.3850222e+02   1.9288017e+03
   4.8430947e+02   1.2437300e+03
   4.3173006e+02   1.8521144e+02
   5.8404622e+02   1.3759553e+03
   1.3713139e+02   6.5845170e+02
   1.0845493e+03   1.4724832e+03
   1.4191767e+03   1.8533685e+02
   1.2411722e+03   6.7909574e+02
   1.8176993e+03   8.2070761e+02
   4.5136250e+02   1.7636259e+03
   9.5852396e+02   8.0534069e+02
   1.4262686e+03   5.9264166e+02
   7.8405245e+02   5.3646109e+02
   5.1210934e+02   3.4354893e+02
   4.6536410e+02   1.4471788e+03
   6.7604238e+02   1.6189191e+03
   6.6331815e+02   4.7782802e+02
   2.5364298e+02   5.6700232e+02
   1.8754406e+03   3.5742920e+02
   8.0510284e+02   4.2204674e+02
   1.8817948e+03   1.1206309e+03
   1.5444091e+03   1.2738650e+03
   1.5581448e+02   1.7998771e+03
   1.1803462e+03   1.8655559e+03
   4.3119648e+02   1.8152354e+03
   1.4511227e+03   1.1533376e+03
   1.9098258e+03   4.9396476e+02
   1.1252545e+03   2.7252251e+02
   1.5254392e+03   7.0227510e+02
   8.4916339e+01   1.0185199e+02
   1.5118248e+03   1.8919931e+03
   8.1642390e+02   1.3410889e+03
   7.6348855e+02   7.8049842e+02
   6.0068305e+02   6.3557969e+02
   2.3316417e+02   1.5964004e+03
   1.1438584e+03   1.5342104e+03
   1.6589467e+03   7.9810152e+02
   2.5499880e+02   1.2547042e+03
   1.3817050e+03   3.4826163e+02
   1.6481333e+03   5.7068442e+02
   3.9092106e+02   3.7052188e+02
   8.2977920e+02   1.0152766e+03
   1.1802277e+03   4.1396769e+01
   1.7981311e+03   1.7011696e+03
   1.0064469e+03   1.5390655e+02
   1.0577956e+02   3.7117127e+02
   1.2024110e+03   1.2130586e+02
   3.7551681e+02   7.7474838e+02
   1.9210810e+03   1.5466771e+03
   1.2439251e+03   3.7878807e+02
   1.8445893e+03   6.3227288e+02
   3.4163747e+02   4.7137964e+02
   3.7599814e+01   1.9747466e+03
   1.3973466e+03   7.2522107e+02
   1.3985597e+03   1.3277088e+03
   1.3220509e+03   4.8397675e+02
   6.5810863e+02   3.9177546e+02
   1.0873175e+03   1.5804518e+03
   1.0008077e+03   8.6774333e+02
   1.5340621e+03   1.6101081e+03
   1.0592518e+03   6.9344793e+02
   1.4859653e+03   5.8383573e+02
   5.5836435e+02   1.6570348e+03
   7.2612316e+01   1.1114086e+03
   4.2609554e+02   2.2738259e+02
   1.4876350e+02   8.1136883e+02
   7.7420198e+02   3.5740782e+02
   5.1699768e+02   1.6766665e+03
   1.4140781e+03   4.7424825e+02
   9.6947424e+02   1.3269091e+03
   1.3330067e+03   1.2424136e+03
   1.5827407e+03   4.7045519e+02
   1.6932854e+03   1.5286497e+03
   1.0328398e+02   1.4072828e+03
   9.4167416e+02   1.1196112e+03
   7.9025271e+02   1.7201225e+03
   1.3316394e+03   6.2128810e+02
   1.1577971e+03   1.7327749e+03
   6.4821770e+02   1.1822329e+03
   9.1630914e+02   1.1057966e+03
   1.5838470e+03   7.3336285e+02
   1.0635915e+03   1.9040903e+03
   3.9590669e+02   3.1225900e+02
   4.2331131e+02   1.4588403e+03
   7.7885038e+02   5.6087881e+02
   1.5649077e+03   7.2494372e+02
   9.6964997e+02   1.0164390e+02
   1.6213507e+03   1.2371605e+03
   2.1445925e+02   6.6743171e+02
   1.8919396e+03   1.4758316e+03
   1.1290997e+03   1.6712130e+03
   1.4096628e+03   7.4017592e+02
   2.1652457e+02   1.8793986e+02
   1.5703790e+03   6.7967033e+02
   1.3604072e+03   6.6171479e+02
   1.3850231e+03   1.8582287e+03
   1.4680861e+03   6.2526295e+02
   1.0210957e+03   2.4368129e+01
   2.5080115e+02   6.7923184e+02
   5.8000208e+02   2.0178301e+02
   7.3208375e+02   8.7960574e+02
   2.7486455e+02   2.7228832e+02
   1.6615586e+03   4.3669343e+02
   1.5543817e+01   9.5203455e+02
   1.8049523e+02   8.9756053e+01
   1.9770690e+03   3.4700651e+02
   5.1037696e+02   1.7488000e+02
   1.3057130e+03   1.4337613e+03
   1.2028008e+03   9.0793271e+01
   8.2079191e+02   1.2478193e+03
   2.7020145e+02   1.9720068e+03
   8.6898501e+02   1.1549943e+03
   5.3695926e+02   1.1231686e+03
   3.6400126e+02   1.7097133e+03
   5.7427688e+02   1.7096410e+03
   1.2513349e+03   3.8094783e+02
   4.1968679e+02   1.8191091e+03
   1.3406398e+03   2.0968454e+02
   3.7745346e+02   4.9415667e+02
   1.2058475e+03   2.6923373e+02
   9.4519810e+02   7.9717084e+02
   1.4231801e+03   4.5308525e+02
   8.3222855e+01   1.9929922e+03
   8.5029835e+02   1.3893781e+03
   1.7340840e+03   1.5181193e+03
   3.8740670e+02   9.7830500e+02
   1.9185847e+03   1.1548010e+03
   7.8924978e+02   1.3803973e+03
   2.8746673e+02   1.6843594e+03
   1.8038150e+03   2.8834445e+02
   1.6985016e+03   9.2455073e+02
   1.6893682e+03   1.2348932e+03
   1.8907324e+03   1.7220199e+03
   2.8895747e+02   1.8428295e+03
   2.9371097e+02   6.9229192e+02
   1.5818092e+02   1.1947185e+03
   1.5319179e+03   1.6220538e+03
   1.4249354e+02   1.9446152e+03
   2.4668403e+02   1.7890772e+03
   5.6341940e+02   1.6355918e+03
   1.1845179e+03   4.0192595e+02
   3.1850872e+02   7.8189144e+02
   8.0329448e+02   1.5628493e+03
   1.8585357e+02   1.2792936e+03
   6.0701714e+02   1.0141289e+03
   7.5141098e+02   8.0915780e+02
   1.7905765e+03   1.9702377e+03
   1.1824614e+02   1.2521031e+03
   5.9797739e+02   1.7423734e+03
   6.7050068e+01   1.4189915e+02
   1.1683469e+03   1.1673429e+03
   1.4860253e+02   9.0351494e+02
   8.4579919e+02   1.8409547e+03
   1.4844423e+03   2.8348909e+02
   8.2797773e+02   1.5871795e+03
   1.3395927e+03   1.0209683e+02
   5.9461479e+02   1.6118002e+03
   8.0093786e+02   1.7937827e+03
   1.8280362e+03   1.6837877e+03
   3.3770832e+02   4.9042989e+02
   9.7872660e+02   1.1410025e+03
   1.3466684e+03   2.0806048e+02
   1.5426657e+03   1.2678007e+02
   1.1060993e+02   1.3347634e+03
   1.7058642e+03   6.7868688e+02
   1.7064115e+03   1.8057625e+03
   7.9356005e+01   2.6955111e+02
   6.8304545e+02   1.5613498e+03
   7.2648274e+02   9.0380111e+02
   1.0558215e+02   1.0405495e+03
   2.4753268e+02   7.0225990e+02
   8.9564213e+02   1.2815743e+03
   8.5492924e+02   1.3380569e+02
   8.5817170e+01   1.6436783e+03
   1.2568435e+02   1.8254426e+03
   1.2544585e+03   1.5227725e+03
   1.4378892e+03   1.0296813e+03
   1.0261127e+03   1.0992616e+03
   4.7803679e+02   5.2042149e+02
   1.8090694e+03   1.1576790e+03
   1.7590997e+02   1.9358363e+03
   1.8891444e+03   1.9364296e+03
   9.1519204e+01   1.5621466e+03
   1.0669512e+03   1.5790094e+03
   1.6901724e+03   5.9806126e+02
   2.2880077e+02   1.0970825e+03
   3.5478825e+02   1.8535673e+02
   7.8056250e+02   1.8286049e+03
   1.8926759e+03   1.0014261e+03
   7.9272547e+02   6.7643089e+02
   1.0245140e+03   1.0766102e+03
   1.2972337e+03   5.6990696e+02
   1.6913478e+03   1.9179345e+03
   7.5208950e+02   1.9084455e+03
   1.5310145e+03   2.6799039e+02
   1.7812067e+03   1.6880544e+03
   1.8028827e+03   9.3156516e+02
   5.9484232e+02   1.7315824e+03
   1.3150037e+03   1.7759887e+03
   1.1964641e+02   5.9321665e+02
   1.6264087e+03   8.1883233e+02
   1.9547447e+03   7.5887752e+02
   9.0251293e+02   1.0883799e+03
   5.9328812e+02   3.1997361e+02
   1.3238773e+03   1.9381688e+03
   1.9902207e+03   1.1973122e+03
   1.3658287e+03   9.5969075e+02
   9.9203258e+02   3.7408839e+02
   1.3840192e+03   6.5792098e+02
   3.3821804e+02   1.2975365e+03
   1.7739853e+03   1.0943051e+03
   9.5501315e+02   1.8717527e+02
   8.1954830e+02   1.2137911e+03
   1.7441434e+03   1.9750321e+03
   1.2735805e+03   1.0450917e+03
   2.3828892e+02   1.8941316e+03
   3.0309131e+02   2.3024730e+02
   1.2065876e+03   1.7240044e+03
   1.6039223e+03   2.7246769e+01
   1.7816081e+03   1.9375381e+03
   8.1893068e+02   1.9307158e+03
   1.7048980e+03   7.0214838e+02
   3.6900334e+02   1.6444127e+03
   1.7556820e+03   4.7117898e+02
   1.4229395e+03   1.2969563e+03
   6.3117396e+02   1.7789713e+03
   1.2276982e+03   5.7958300e+02
   6.5539066e+02   5.2352043e+02
   1.2740036e+03   1.8393936e+03
   1.4315014e+03   2.2921678e+02
   3.9336767e+02   4.2245064e+02
   5.0065812e+02   6.7263477e+02
   1.5439037e+03   2.0629710e+02
   1.9492971e+03   7.5890089e+02
   1.3805883e+03   1.1915448e+03
   8.6078241e+02   1.0698459e+03
   1.1929473e+03   1.6288181e+03
   3.3101074e+02   2.2140405e+02
   8.7028491e+02   1.8792710e+03
   3.8852806e+01   6.3693223e+02
   1.7702389e+03   1.5795617e+03
   5.5455723e+02   9.4143863e+02
   1.6523988e+03   2.0921901e+02
   3.5176985e+02   1.9439229e+03
   1.6194916e+03   1.1121664e+03
   1.8280885e+03   1.1947156e+03
   1.1219626e+03   1.0459862e+03
   2.9240316e+02   1.7219275e+03
   9.0749892e+02   1.3804659e+03
