   2.4886416e-12             Inf   1.1578238e-13   4.5510720e-12   1.8994067e-13   1.9340822e-13   1.8368756e-13   2.1401552e-07   3.7552092e-12   6.6823240e-12   1.8537825e-13   3.5898718e-12   1.2593799e-13   2.2707667e-11   6.1334806e-12   5.8063495e-12   3.1994513e-09   8.5885802e-14   1.1467881e-12   1.3163090e-12   2.7511701e-11   1.4578995e-13   6.9738598e-13   1.5163940e-11   1.1503190e-12   7.3520989e-13   8.4533108e-13   7.1696268e-11   7.6564305e-12   7.7591223e-12   2.4395825e-11   9.3848430e-13   4.4982359e-11   1.0412612e-13   1.1395573e-13   4.1467462e-13   2.6264380e-12   4.9799729e-12   1.4145764e-13   6.2014081e-12   4.2405814e-08   2.9368100e-13   1.1427183e-12   3.9648240e-11   6.1659168e-12   1.1916309e-12   1.0831575e-10   9.7826477e-14   9.2761688e-14   1.2574515e-12   1.7574652e-10   2.8492862e-12   1.4331350e-12   2.3199216e-13   4.0507713e-12   1.0053221e-12   6.3426503e-12   6.4541458e-13   4.0745631e-13   2.7703609e-13   3.7645657e-12   8.5480367e-13   2.3702822e-12   3.4870872e-13   2.8396504e-10   3.6977313e-13   5.8976471e-11   6.3190571e-12   6.2711310e-13   2.3433838e-13   6.7276896e-12   1.3635321e-13   1.8995221e-13   1.7588178e-12   5.6155062e-13   1.5991518e-12   1.7367092e-12   2.1272484e-12   2.7818304e-13   1.5475882e-13   2.7864218e-13
   1.2088773e-12   1.1578238e-13             Inf   5.5230368e-14   1.4718969e-12   1.8070655e-11   1.5025046e-10   1.0431668e-13   4.1932500e-13   1.7343770e-13   2.2842212e-12   7.3025969e-13   7.4624318e-12   1.3386058e-13   2.1813576e-13   1.1557289e-13   1.2915567e-13   5.3163075e-13   2.8623633e-12   1.4002104e-12   1.3041156e-13   2.8327865e-12   3.6150942e-12   4.1360394e-13   6.8480812e-13   1.9026952e-13   4.9944965e-14   2.0759163e-13   1.0757361e-13   1.4382188e-13   2.1706443e-13   2.4271351e-13   8.6834291e-14   1.7176311e-12   1.6699231e-10   2.2949966e-13   1.2412819e-12   3.4796599e-13   1.4379290e-10   3.7875537e-13   1.1661187e-13   5.4419788e-11   2.2316399e-13   1.9916059e-13   5.4184304e-13   5.8243350e-14   1.2830605e-13   3.1214980e-12   3.2561418e-12   2.7952675e-12   8.6808892e-14   1.6146620e-13   2.7366691e-13   3.5313140e-11   5.6265768e-14   4.7297352e-14   1.3050514e-13   3.5385237e-12   1.6965602e-11   1.1284911e-12   9.0310762e-13   1.2882880e-12   1.6614344e-13   2.3002009e-11   1.6309439e-13   4.1779166e-12   1.4591399e-13   4.6605530e-13   1.7805987e-12   3.8352562e-12   7.5449036e-14   1.8478826e-09   4.1102356e-12   1.0079896e-12   1.9965030e-13   6.1857255e-13   1.5892532e-13   1.1800048e-12   1.8501215e-13   4.9072402e-12   6.2404746e-11
   6.2635149e-13   4.5510720e-12   5.5230368e-14             Inf   1.7701298e-13   6.3096741e-14   9.2355014e-14   5.2872535e-12   2.1537063e-12   1.3398527e-11   1.5606368e-13   3.5138589e-13   9.1113786e-14   3.2883124e-11   3.3698073e-13   3.2602204e-13   7.9536405e-12   1.0133164e-13   2.3893879e-13   5.7475296e-13   6.3741099e-13   1.2056985e-13   1.5176210e-13   1.7814333e-12   9.0287100e-13   2.0770037e-12   3.4380180e-11   5.8897347e-12   3.7715540e-13   3.6843484e-13   6.3613713e-13   2.0195042e-12   9.0092621e-13   9.5512186e-14   4.6740311e-14   9.0198843e-13   3.7633656e-13   3.3087632e-13   5.4957309e-14   2.5919422e-12   6.6763943e-12   1.0463509e-13   2.6849419e-12   7.9461956e-12   1.4729555e-12   6.3241503e-11   1.0302201e-12   8.0924780e-14   7.6227376e-14   2.7837243e-13   3.5221920e-11   2.2367807e-13   1.5857782e-13   1.1994175e-13   6.8386989e-07   7.0078604e-11   3.3643254e-13   3.0316818e-13   1.6452360e-13   6.4874610e-14   4.2674901e-13   1.4427364e-13   8.4684958e-12   1.0991295e-13   7.6928840e-12   9.1792131e-14   1.8113535e-11   4.2178975e-13   3.9448164e-13   1.6942513e-13   1.6511095e-09   6.8618585e-14   5.5701407e-14   2.3082756e-13   1.4473263e-12   1.9140171e-13   6.9738362e-12   6.6967537e-13   6.5305945e-13   4.8653753e-14   1.1772221e-13
   2.3605046e-12   1.8994067e-13   1.4718969e-12   1.7701298e-13             Inf   4.5198378e-13   5.9971487e-12   1.7420002e-13   2.3555962e-12   8.4085329e-13   1.2083838e-08   4.1616341e-13   6.1944792e-11   4.5321748e-13   1.4287404e-13   8.5825745e-14   2.5381256e-13   4.8271799e-11   1.0415621e-12   6.9663394e-12   1.1945630e-13   9.6857207e-10   6.2957003e-13   9.0082881e-13   1.0350700e-11   2.8393550e-12   2.3523914e-13   5.1693122e-13   8.5363981e-14   1.0638489e-13   1.8884387e-13   3.6993273e-12   9.3271498e-14   2.2414249e-10   5.6293901e-13   6.4215237e-12   7.9823238e-13   2.0701521e-13   6.4319395e-13   1.6160308e-12   2.1108980e-13   1.6144379e-12   2.7916596e-12   5.7954211e-13   1.5958630e-12   2.7679273e-13   1.3806591e-13   7.2407315e-11   5.2321773e-11   1.3919091e-12   1.9710096e-13   9.5448523e-14   1.1814679e-13   1.2039342e-11   1.8765748e-13   2.0295935e-13   9.5317458e-14   1.3893635e-11   5.3566926e-12   1.5760731e-13   6.3067341e-13   3.0503818e-13   1.1913067e-12   1.1302476e-12   3.6385249e-13   3.8273398e-13   4.1712322e-13   3.1078020e-13   3.5090553e-11   4.9284757e-10   2.6729812e-13   3.0713133e-12   2.4404837e-13   3.8364787e-13   3.7608763e-12   2.3035243e-13   1.2856264e-12   3.3326011e-12   5.1517772e-12   2.3478316e-13   4.0213107e-12
   1.5825328e-12   1.9340822e-13   1.8070655e-11   6.3096741e-14   4.5198378e-13             Inf   7.0158203e-12   1.7130375e-13   4.2076200e-13   1.8342426e-13   6.0014410e-13   2.5401672e-12   9.8736381e-13   1.6100847e-13   6.6334798e-13   3.0073917e-13   1.9851244e-13   1.7359202e-13   9.7608930e-12   1.1789670e-12   3.0400770e-13   6.1104802e-13   3.4156793e-11   6.1303836e-13   4.9648786e-13   1.3994039e-13   4.7571967e-14   2.9127289e-13   2.6686601e-13   3.8559227e-13   5.4602988e-13   1.8105168e-13   1.7723832e-13   3.8879269e-13   1.6501392e-10   1.4448248e-13   3.4692036e-12   1.1804974e-12   5.1928681e-10   4.2178062e-13   1.8539918e-13   7.6798414e-11   1.7507244e-13   2.6026053e-13   6.8277404e-13   5.6367676e-14   2.7186575e-13   5.3801001e-13   5.3875296e-13   6.7703378e-12   1.2091088e-13   5.0540304e-13   1.1502719e-12   4.4659529e-12   6.3275113e-14   4.6630492e-14   3.4838549e-13   2.0602253e-12   8.2307559e-12   1.7734892e-11   2.5417798e-12   1.1516348e-11   1.5241069e-13   1.4539269e-10   2.3883507e-13   2.0436283e-10   1.8968977e-13   1.4553862e-12   9.6098097e-13   9.7087602e-13   8.5099527e-14   9.2760750e-12   4.0982017e-10   5.0716635e-12   1.3788783e-13   3.2594180e-12   1.3951075e-13   1.3045103e-12   1.1144763e-13   4.4771416e-10   1.4373486e-11
   3.3770947e-12   1.8368756e-13   1.5025046e-10   9.2355014e-14   5.9971487e-12   7.0158203e-12             Inf   1.6416873e-13   1.0464715e-12   3.5618626e-13   1.1142771e-11   1.1136618e-12   4.3657203e-11   2.5090753e-13   2.7944687e-13   1.4329688e-13   2.1688559e-13   1.2810401e-12   5.5804391e-12   5.0931452e-12   1.7682034e-13   1.3269813e-11   4.6527265e-12   8.6811276e-13   2.1587444e-12   4.3535247e-13   8.6734970e-14   3.9324928e-13   1.3560899e-13   1.8272007e-13   3.0966006e-13   5.8466154e-13   1.1848769e-13   5.5133763e-12   1.4165470e-11   5.5388527e-13   2.3375737e-12   4.6180729e-13   1.8609994e-11   8.8734958e-13   1.8965187e-13   8.6404223e-11   5.2290420e-13   3.8626059e-13   1.2958192e-12   1.0297898e-13   1.8303867e-13   1.0568013e-11   1.0453498e-11   6.4964783e-12   1.4329058e-13   1.9024525e-13   3.0095383e-13   4.0260601e-09   9.4823884e-14   8.0875336e-14   1.6307226e-13   2.1068738e-11   1.6995778e-10   8.1355183e-13   1.5969321e-12   1.4066066e-12   3.5372804e-13   2.7987223e-11   2.9086308e-13   3.2749599e-12   2.6894354e-13   6.8688967e-13   8.4337687e-12   2.7576680e-11   1.3241286e-13   2.2920811e-09   2.0778040e-12   1.3665349e-12   4.6463652e-13   7.3382935e-13   3.3933954e-13   3.5819131e-12   4.2270991e-13   2.1123034e-12   1.0616032e-09
   2.0256379e-12   2.1401552e-07   1.0431668e-13   5.2872535e-12   1.7420002e-13   1.7130375e-13   1.6416873e-13             Inf   3.2008881e-12   6.2056809e-12   1.6925437e-13   2.8097288e-12   1.1492934e-13   2.1930857e-11   4.9605497e-12   5.1285170e-12   2.1030895e-09   8.0642071e-14   9.5101062e-13   1.1209206e-12   2.2379468e-11   1.3351803e-13   5.9054757e-13   1.1207826e-11   1.0150589e-12   6.9894592e-13   8.9699090e-13   5.2501921e-11   6.8189361e-12   6.5499129e-12   1.7619308e-11   8.7733616e-13   4.3725637e-11   9.6322112e-14   1.0245686e-13   3.9233416e-13   2.0878782e-12   3.9274621e-12   1.2644173e-13   5.1490466e-12   2.8383654e-08   2.5716811e-13   1.0705534e-12   3.1934914e-11   4.9024984e-12   1.2618084e-12   8.0993042e-11   9.0157233e-14   8.5534272e-14   1.0403735e-12   2.5849416e-10   2.4627542e-12   1.2281108e-12   2.0655628e-13   4.6414244e-12   1.0826012e-12   5.4791216e-12   5.6008717e-13   3.5507474e-13   2.4468603e-13   2.9289516e-12   7.2164618e-13   2.2548922e-12   3.0323417e-13   1.9716184e-10   3.2110893e-13   5.3199957e-11   4.8064817e-12   5.5246182e-13   2.1159811e-13   7.4558826e-12   1.2260999e-13   1.6866306e-13   1.4334367e-12   5.3345022e-13   1.3240132e-12   1.6637111e-12   1.7600583e-12   2.6585014e-13   1.3817096e-13   2.4539431e-13
   6.3184522e-11   3.7552092e-12   4.1932500e-13   2.1537063e-12   2.3555962e-12   4.2076200e-13   1.0464715e-12   3.2008881e-12             Inf   1.1268405e-10   2.1132771e-12   3.2764730e-12   9.0981493e-13   2.7615755e-11   9.8062682e-13   5.3216771e-13   7.4759163e-12   6.1542530e-13   3.9390475e-12   9.0704361e-11   1.0545823e-12   1.3340335e-12   1.5248130e-12   1.2814954e-10   2.5489783e-10   1.7460792e-11   1.5194681e-12   4.9937076e-11   5.5965380e-13   7.2490254e-13   2.0014011e-12   4.3058544e-11   8.1881840e-13   7.9064852e-13   2.9631071e-13   8.0056995e-12   6.8077696e-12   1.4714071e-12   3.7827471e-13   1.8288952e-08   4.8760324e-12   1.1654313e-12   5.3601590e-11   7.5773211e-11   7.1544447e-10   2.2850282e-12   1.5368308e-12   6.6595187e-13   6.0630668e-13   6.0714669e-12   4.2155019e-12   5.0256770e-13   5.0137686e-13   1.7144522e-12   2.2846596e-12   1.4166017e-12   6.1057586e-13   1.3448531e-11   3.1221666e-12   2.9034425e-13   6.4793647e-12   9.5324156e-13   5.8809402e-11   1.1686993e-12   1.8375500e-11   6.3631725e-13   2.6310789e-11   2.8560439e-12   2.3970741e-11   2.9089607e-12   4.9901842e-12   6.1493145e-13   2.9831824e-13   1.8922533e-12   1.1856737e-11   1.0312676e-12   3.7268491e-11   1.1337602e-10   3.4449667e-12   2.5264613e-13   1.6018103e-12
   6.0671314e-12   6.6823240e-12   1.7343770e-13   1.3398527e-11   8.4085329e-13   1.8342426e-13   3.5618626e-13   6.2056809e-12   1.1268405e-10             Inf   7.2372792e-13   1.3247027e-12   3.4701488e-13   7.6605626e-10   6.9931055e-13   4.7798146e-13   1.7449278e-11   3.3168908e-13   1.0993188e-12   6.3137119e-12   1.0083138e-12   4.9988111e-13   5.4857086e-13   2.5332632e-11   1.5113526e-11   2.2164108e-11   6.7417536e-12   8.7733285e-11   5.2695884e-13   6.1245642e-13   1.4934528e-12   3.5385042e-11   9.8975165e-13   3.4723083e-13   1.3276471e-13   6.0411870e-12   1.8916075e-12   8.6376918e-13   1.6266645e-13   1.4625866e-10   1.0316728e-11   3.9307755e-13   6.2513886e-11   2.5254640e-10   2.9239464e-11   1.2792512e-11   1.6313882e-12   2.8577433e-13   2.6379383e-13   1.4498300e-12   1.7320196e-11   3.8681494e-13   3.2538258e-13   5.1915246e-13   1.4959764e-11   6.5762126e-12   5.2806028e-13   2.1308366e-12   7.9587499e-13   1.5407605e-13   2.0392869e-12   4.2862549e-13   8.5696956e-10   4.0348070e-13   4.3906342e-11   2.7368513e-13   2.0734308e-10   1.4029775e-12   3.3383250e-12   8.4990970e-13   5.5844760e-11   2.3542898e-13   1.4461836e-13   7.8444712e-13   1.1865509e-11   5.2457990e-13   2.5286996e-10   7.5358592e-12   2.9649435e-12   1.2416054e-13   4.8955536e-13
   2.6046016e-12   1.8537825e-13   2.2842212e-12   1.5606368e-13   1.2083838e-08   6.0014410e-13   1.1142771e-11   1.6925437e-13   2.1132771e-12   7.2372792e-13             Inf   4.6907158e-13   1.9614939e-10   4.0649165e-13   1.5348182e-13   9.0178240e-14   2.4353112e-13   2.8486469e-11   1.2889130e-12   7.4967371e-12   1.2363415e-13   7.8774944e-09   7.8995220e-13   8.9966839e-13   8.5781949e-12   1.9912125e-12   1.9496695e-13   4.9090113e-13   8.9101890e-14   1.1225940e-13   1.9864788e-13   2.6374687e-12   9.4435924e-14   3.1488507e-10   7.8464692e-13   3.9314873e-12   9.2178213e-13   2.2655648e-13   8.9938735e-13   1.4896950e-12   2.0384425e-13   2.3574655e-12   2.0603606e-12   5.3910527e-13   1.5790411e-12   2.2982795e-13   1.4083506e-13   1.5369981e-10   1.0534488e-10   1.7200910e-12   1.8391747e-13   1.0263250e-13   1.3098616e-13   2.4437058e-11   1.6454995e-13   1.7059895e-13   1.0049738e-13   1.9014625e-11   8.4377504e-12   1.8908121e-13   7.1207987e-13   3.6272152e-13   9.5868805e-13   1.5666714e-12   3.4666470e-13   4.8278662e-13   3.8395069e-13   3.4110940e-13   3.8001302e-11   2.8532353e-09   2.3390048e-13   5.2386340e-12   3.0774754e-13   4.4560086e-13   2.5093549e-12   2.6289230e-13   1.0095237e-12   3.5972478e-12   3.1000262e-12   2.9798555e-13   6.5912855e-12
