   1.3574228e-12             Inf   1.2889152e-13   1.7812212e-12   3.1633532e-13   2.5011394e-12   3.4510186e-11   1.6945881e-11   1.0185732e-11   1.4853301e-12   1.4130061e-12   1.8038889e-13   1.9000377e-13   1.3006531e-12   7.9699179e-13   8.5800543e-13   5.3507025e-12   2.7252468e-13   1.2252087e-13   7.2658789e-14   1.9323314e-13   2.7881017e-13   3.7867710e-13   7.4012325e-14   2.2658525e-09   7.0160725e-14   8.9780137e-14   1.3950544e-13   1.8852782e-12   2.2540450e-13   1.5941308e-10   6.0759644e-13   1.5440376e-13   7.5198977e-14   1.4644950e-10   1.2867051e-13   5.5863343e-13   8.9496495e-13   1.8810061e-13   1.3665092e-13   2.1378301e-13   3.4731311e-12   7.0105496e-12   8.2437828e-14   3.2906794e-12   1.2713769e-13   1.4713640e-13   4.2445218e-13   1.7172726e-13   1.4787628e-13   6.8318038e-14   1.1037298e-11   1.1361094e-12   1.2490207e-13   1.0887682e-11   2.2209352e-13   1.7681315e-13   2.1021446e-13   1.1436970e-13   1.7579515e-13   1.5701591e-13   6.4384013e-12   1.5585126e-12   2.3077978e-11   5.0079632e-13   3.2029063e-12   1.1026084e-13   3.0743082e-13   4.8248624e-13   1.1448738e-13   1.6518747e-13   2.7546177e-13   8.7240554e-13   7.7141249e-14   1.0428526e-12   5.4193261e-13   1.8584179e-10   3.1840574e-12   6.5146752e-13   2.5707955e-13   2.3589183e-13   4.5395500e-12   5.2699350e-13   2.2033419e-13   2.8138447e-13   1.0661567e-13   5.3902929e-11   2.0289374e-13   4.6491751e-13   1.9865531e-13   3.9150153e-13   1.0486274e-12   2.2364466e-11   2.0686982e-11   2.8315707e-12   3.3704932e-13   3.8732591e-13   4.0347643e-13   6.6118638e-12   7.7221098e-08   5.1106544e-13   1.6741335e-10   6.3911305e-13   2.3883050e-13   2.1925875e-12   9.0382112e-14   8.5150471e-13   1.9038844e-11   1.0935979e-12   7.0850850e-14   1.0421565e-12   7.4647844e-11   3.2478491e-12   1.5586133e-13   5.7510484e-13   2.5415465e-13   8.3114893e-12   2.9199403e-13   1.0136876e-12   6.1156016e-07   2.5472968e-13   2.5060690e-13   2.7975188e-13   6.7270508e-14   2.1791296e-11   3.6559610e-13   3.1704715e-13   2.3521067e-12   6.6957893e-12   2.6832335e-13   8.0267028e-14   6.6319772e-14   1.8650827e-11   1.3809392e-11   9.3089156e-14   9.3764870e-14   2.5064172e-13   8.1527082e-11   1.2020871e-13   1.4560708e-13   3.5376742e-13   5.9162436e-13   9.6862915e-13   1.2264744e-11   1.8900528e-12   2.2979985e-12   7.3011720e-11   9.0619741e-14   1.2762016e-12   1.8899464e-12   1.5956056e-13
   1.7381067e-12   1.2889152e-13             Inf   4.2391875e-13   1.4923045e-13   2.5588333e-13   1.7704480e-13   4.2578212e-13   5.6928170e-13   3.3116346e-13   1.9775078e-13   1.4058276e-11   7.2837713e-10   3.4351592e-12   6.1936624e-14   4.7966668e-14   8.9551625e-13   3.4063465e-11   7.5349586e-12   1.1101691e-12   1.4955577e-13   4.6429097e-11   3.6607016e-13   1.6870901e-10   1.1851988e-13   3.4059053e-13   1.7684847e-11   6.9877456e-11   8.2248354e-13   4.5082375e-11   1.9002974e-13   6.8531097e-14   6.8656021e-10   1.3077281e-10   2.6344304e-13   6.3553715e-13   5.2305282e-14   5.0037253e-13   1.1552538e-12   2.6164511e-13   4.8778826e-12   2.0386317e-13   5.1240455e-13   7.1287584e-13   8.0815594e-13   4.7831767e-08   3.6161179e-08   1.0101667e-12   3.4584425e-13   3.9297915e-13   2.9341786e-13   5.1636891e-13   8.4213489e-14   3.4923075e-13   2.6472471e-13   2.3021451e-13   2.0215961e-13   7.1583902e-12   2.4228341e-12   1.4187960e-12   1.9585264e-12   3.5974772e-13   5.2666024e-13   1.4887093e-13   2.9988626e-12   9.7163945e-14   1.9133253e-10   1.6546309e-13   1.8400997e-11   2.1569570e-13   3.4248461e-13   1.0976481e-12   4.8477847e-12   7.3663640e-12   1.1203524e-13   6.4217762e-14   2.0447907e-13   2.9932115e-13   4.2890734e-12   1.7865076e-11   7.6986303e-12   2.2797436e-13   9.2700092e-14   3.6517185e-13   1.3059538e-13   2.0986980e-08   1.0482968e-13   3.4176081e-10   4.1246266e-12   2.3542956e-11   3.7214071e-11   1.2068922e-13   4.6032357e-13   4.5280071e-13   6.3267722e-13   1.0659289e-12   5.5338760e-13   3.2007198e-11   6.8424296e-13   1.4192687e-13   4.2597768e-13   2.6709014e-13   8.8664044e-12   4.3033972e-13   4.3830263e-13   2.9565674e-11   4.4147562e-12   8.4391368e-14   1.6696096e-13   5.0176352e-13   1.4978604e-12   1.8983307e-13   3.0014499e-13   3.2416211e-09   1.9778213e-12   4.1868719e-11   7.0408524e-13   3.5595594e-12   3.4878192e-12   1.1911370e-13   3.5482314e-13   8.6711591e-12   5.1700232e-12   1.3064210e-12   4.6681543e-13   8.2449739e-12   5.8277962e-12   1.1060737e-13   1.8353361e-13   1.2927649e-12   2.2407336e-10   8.8525287e-13   4.9082365e-13   2.4377277e-13   2.5676355e-13   8.7105096e-12   1.7782914e-10   1.7196219e-13   2.1090232e-13   8.6727678e-11   3.1488014e-11   7.8130093e-14   2.0827610e-12   1.8447119e-13   9.2042706e-13   1.7629083e-12   2.5738591e-13   2.2646764e-11   3.2586051e-12   2.2265034e-12   8.2072869e-12
   4.1315777e-11   1.7812212e-12   4.2391875e-13             Inf   9.4753499e-12   3.4623953e-13   7.1851776e-13   1.9724758e-12   2.3572411e-11   1.1999720e-08   1.9165091e-10   1.7091910e-12   8.3062215e-13   4.8253094e-12   2.8980657e-12   1.5307154e-12   3.3092673e-12   2.0439835e-12   1.0718136e-12   6.3863453e-13   4.0930062e-12   1.8392841e-12   3.4101622e-11   2.5805995e-13   1.0349531e-12   7.2850651e-13   1.5101554e-13   2.6751805e-13   5.0834922e-10   1.6256357e-12   1.2258157e-12   3.5575561e-12   3.8285008e-13   2.7995051e-13   6.2654663e-12   2.2395206e-12   1.8580417e-12   1.3863768e-09   4.3746593e-12   2.6619069e-12   3.1817136e-12   3.4397004e-13   1.2793877e-12   8.9025778e-13   1.1526102e-10   4.6565029e-13   5.3723185e-13   3.4453407e-11   4.4539362e-12   3.2069184e-12   7.0156392e-13   3.0072555e-11   6.8722370e-12   2.2488919e-12   9.3790784e-11   7.0867063e-12   4.1618932e-12   2.6722678e-12   1.2623626e-12   3.5157931e-12   2.4959556e-12   7.6404650e-13   4.3778743e-13   1.4444070e-11   1.5315966e-11   2.0806745e-13   2.4076938e-13   1.0320754e-11   2.4756322e-12   1.8252709e-12   4.0838866e-12   1.0798683e-11   1.4771846e-12   4.7526823e-13   1.6342543e-11   2.9560431e-12   1.4630958e-12   2.1290591e-09   7.7186857e-13   4.0920011e-13   2.9863862e-13   4.2150638e-13   6.8625274e-12   7.9799309e-12   6.5705094e-12   3.4894783e-13   4.1943466e-12   9.6582602e-13   1.0357175e-11   3.2429183e-13   1.4021207e-12   2.0924740e-11   4.2352636e-12   3.1318510e-12   7.8753385e-13   1.8106296e-11   3.7461689e-11   1.2328456e-12   3.2216799e-11   2.3737373e-12   9.7401785e-11   4.2319835e-12   1.3608373e-12   9.8227580e-12   1.6853302e-07   4.8935398e-13   8.9048674e-12   3.2429701e-12   7.0753188e-11   7.0714867e-13   7.8823643e-11   9.8560335e-13   2.0306407e-09   4.3766732e-13   2.9953678e-11   5.0035996e-13   3.7302916e-12   2.9128527e-13   1.0991979e-11   1.5357449e-12   1.1380305e-11   3.2794259e-13   4.7560552e-12   5.3359474e-13   4.4430485e-12   4.9438326e-13   5.2916118e-12   1.5958445e-11   4.1828495e-13   9.3343209e-12   1.9980859e-13   5.6332840e-13   4.0517995e-12   6.1415816e-11   1.2531345e-12   6.5068042e-13   1.1205362e-12   1.0286906e-11   1.9940752e-12   2.8733739e-13   8.1072078e-13   4.8412212e-12   7.8014773e-13   5.2838452e-13   7.9711398e-13   3.1493126e-12   1.6453793e-12   5.1355318e-13   2.2897023e-12   3.7755924e-12   1.6412049e-12
   1.4992743e-12   3.1633532e-13   1.4923045e-13   9.4753499e-12             Inf   8.1838466e-14   1.4373862e-13   2.5479936e-13   9.2206783e-13   1.8251678e-11   3.3300045e-11   6.1385474e-13   2.4438732e-13   4.7469950e-13   5.9526581e-12   2.2009943e-12   3.3858369e-13   4.8389435e-13   5.5964428e-13   7.0195464e-13   7.5206160e-10   4.2676523e-13   9.0254592e-11   1.2110744e-13   2.1177581e-13   1.7788461e-12   5.7431294e-14   8.7964681e-14   3.1277950e-12   4.4651346e-13   2.0865655e-13   1.3546746e-11   1.2148658e-13   1.3350802e-13   5.5791005e-13   3.8046969e-12   5.0375644e-12   1.7639059e-11   3.4758872e-12   2.0169734e-11   1.1429593e-12   8.2431896e-14   1.9291460e-13   1.2878071e-12   1.7393911e-12   1.6778022e-13   1.7917390e-13   7.1515288e-12   2.2542985e-11   1.1224696e-11   1.9339857e-12   1.0381498e-12   1.0313520e-11   8.6164961e-12   2.3956514e-12   2.3897948e-10   1.2746556e-10   9.0933836e-13   9.2207318e-13   2.5518516e-12   1.6542569e-12   1.3979162e-13   9.5460154e-14   1.5944966e-12   1.7977282e-12   6.0298888e-14   8.6845303e-14   1.7972611e-07   4.0512491e-13   1.5375660e-11   2.0556476e-11   5.4471010e-12   2.3339898e-13   2.9848887e-13   2.9819431e-11   1.2363227e-11   2.3253778e-13   6.9568600e-12   1.5189961e-13   1.0860314e-13   8.3877036e-14   9.4856568e-14   8.1923230e-11   3.8717580e-11   8.7791976e-08   1.3461135e-13   8.2724271e-13   2.7474369e-13   1.3889411e-12   9.4348756e-14   2.7656984e-13   3.6341439e-11   3.9730536e-13   3.3455172e-13   1.4117235e-13   6.3313924e-12   2.4245504e-11   2.4546335e-13   1.0429274e-12   3.7743578e-13   4.8998519e-11   4.3748181e-13   2.3328706e-13   2.8902774e-11   6.8942549e-12   2.4741263e-13   7.9323405e-13   8.9608714e-13   5.9244193e-11   1.2509913e-12   2.4050777e-12   1.7855300e-13   6.7757349e-12   1.3893675e-13   2.6254344e-12   1.3040937e-13   3.6188746e-13   7.8841383e-14   8.3930374e-13   2.9208016e-13   5.9899539e-11   8.9888240e-14   1.2279096e-12   5.4186351e-13   4.0760720e-13   1.1788195e-13   1.1514494e-12   7.2147346e-12   9.6040550e-14   4.2922215e-12   8.2799953e-14   6.8278421e-13   3.8528461e-13   2.1297959e-12   5.6581122e-12   3.7576400e-13   2.7970898e-13   9.9748503e-13   1.9397274e-11   9.3013892e-14   1.7995867e-13   2.5680365e-11   1.4635596e-13   1.1402697e-13   1.4321034e-13   3.4054665e-13   2.4077923e-13   2.6594862e-13   2.9701547e-13   3.8655149e-13   7.0311254e-13
   7.0651371e-13   2.5011394e-12   2.5588333e-13   3.4623953e-13   8.1838466e-14             Inf   4.2836552e-11   2.1776682e-11   1.9161473e-12   2.7101132e-13   2.0453509e-13   1.7998060e-13   3.1971023e-13   1.7524361e-12   9.7995601e-14   9.4539931e-14   8.0523127e-12   3.3038431e-13   1.1714655e-13   5.6451310e-14   6.1831142e-14   3.6618996e-13   1.2391518e-13   1.2449920e-13   4.1786172e-12   4.2023241e-14   3.0572865e-13   4.5975053e-13   5.5358317e-13   2.7504182e-13   1.4203812e-11   8.8549912e-14   4.0438269e-13   1.2029647e-13   2.9073729e-12   7.2550988e-14   7.8182645e-14   2.4234452e-13   1.0963962e-13   5.9383900e-14   1.7055327e-13   9.5990260e-09   5.4336564e-11   5.5605759e-14   9.1466642e-13   2.3061163e-13   2.7438636e-13   1.9055100e-13   7.4155520e-14   6.9930803e-14   3.9814791e-14   1.6753541e-12   1.2868728e-13   6.0825429e-14   6.7808767e-13   7.6813874e-14   6.4383067e-14   1.8229159e-13   9.0502984e-14   1.0994119e-13   1.0914353e-13   3.3219855e-10   3.0642334e-10   5.7016599e-13   3.2354801e-13   3.9568895e-11   3.0543659e-13   8.3388277e-14   7.3196726e-13   5.0456357e-14   7.2161980e-14   1.4238777e-13   2.9285529e-12   8.3184512e-14   1.3766506e-13   8.1900785e-14   1.2249640e-11   3.9341085e-13   3.9084445e-12   1.1326134e-12   1.3587897e-12   5.8593632e-09   9.1256745e-14   8.8174339e-14   7.3307711e-14   2.0493290e-13   5.9164100e-13   3.2319846e-13   3.3771330e-13   8.2469169e-13   7.8685450e-13   1.4218360e-13   7.1740236e-12   1.0500194e-11   1.0960161e-10   1.6359520e-13   1.4511541e-13   9.2183446e-13   1.6134480e-12   2.2927563e-12   1.5805317e-13   4.3811066e-12   1.8834484e-12   9.7582971e-14   4.0308250e-13   1.1259890e-13   7.7220430e-13   3.9645198e-13   1.6621521e-13   4.6460439e-14   4.7815816e-13   2.3330736e-11   3.9842070e-13   3.6550854e-13   3.1319046e-13   8.8515427e-13   8.1008704e-12   2.4031869e-12   8.5271725e-13   2.4076290e-12   9.5734947e-14   1.3959520e-12   2.1959221e-13   5.5535977e-14   6.8180124e-12   1.9959244e-12   2.5521918e-13   1.9972096e-13   5.5438680e-10   1.4642527e-13   1.8386052e-13   5.0670583e-14   7.6936166e-12   7.0327098e-13   4.6600445e-14   9.7901042e-14   4.2568863e-13   9.6560126e-13   5.1649323e-14   4.7003490e-13   1.0612838e-12   9.1254463e-14   9.2264491e-12   1.6924583e-10   4.1787429e-11   4.5834331e-12   1.6784882e-11   1.0912746e-13   3.2244259e-12   3.1589545e-12   1.4727745e-13
   1.0449039e-12   3.4510186e-11   1.7704480e-13   7.1851776e-13   1.4373862e-13   4.2836552e-11             Inf   9.2366328e-11   5.3779638e-12   5.6548868e-13   4.5562313e-13   1.7776767e-13   2.4452284e-13   1.7649562e-12   2.2804507e-13   2.3013727e-13   1.1728549e-11   3.0232165e-13   1.1683129e-13   6.1481906e-14   9.9429227e-14   3.2268817e-13   2.0010217e-13   9.2849153e-14   1.1033856e-10   5.1459871e-14   1.5527668e-13   2.4068021e-13   1.0240401e-12   2.4877906e-13   1.9331224e-09   1.9347055e-13   2.4198743e-13   9.2112703e-14   2.0927520e-11   9.1869590e-14   1.7386251e-13   4.3358759e-13   1.3791894e-13   8.4017825e-14   1.8771847e-13   9.4717690e-11   5.8911686e-11   6.4676087e-14   1.8488422e-12   1.6731155e-13   1.9706505e-13   2.7385106e-13   1.0553244e-13   9.5621256e-14   4.9340676e-14   4.9230959e-12   3.0793542e-13   8.1956081e-14   2.1838974e-12   1.2000655e-13   9.8227111e-14   1.9310216e-13   9.8402721e-14   1.3395752e-13   1.2663422e-13   1.4946469e-10   1.1853100e-11   2.2537501e-12   4.0525104e-13   4.1076768e-11   1.7529586e-13   1.4381103e-13   6.2247344e-13   7.0835165e-14   1.0214490e-13   1.9036620e-13   1.7615048e-12   7.7655033e-14   3.1252257e-13   1.7660667e-13   8.2825483e-10   9.6482921e-13   1.6058226e-12   5.1403620e-13   5.2093664e-13   1.6872572e-10   1.8695203e-13   1.2999318e-13   1.2822089e-13   1.4352021e-13   2.8006166e-12   2.5491592e-13   4.0099471e-13   3.8247578e-13   5.7111754e-13   3.1999868e-13   3.0693825e-11   4.5812845e-11   2.1120637e-11   2.2592059e-13   2.2281764e-13   6.2676174e-13   3.8650076e-12   2.6821664e-11   2.6316644e-13   4.1285573e-11   1.1667025e-12   1.4291893e-13   8.6449396e-13   9.8188189e-14   8.7478613e-13   1.6055266e-12   3.6112926e-13   5.4642994e-14   7.2076119e-13   1.7454350e-08   9.8054425e-13   2.3255719e-13   4.2376731e-13   4.6109329e-13   1.6686105e-11   7.4425581e-13   1.0153706e-12   3.3389877e-11   1.4513567e-13   5.4834818e-13   2.4587324e-13   5.8757957e-14   2.8401105e-11   8.1564973e-13   2.8413158e-13   5.2946433e-13   5.2132183e-10   1.9127457e-13   1.1643400e-13   5.5559110e-14   2.9258093e-11   2.4059009e-12   6.1859850e-14   9.3127702e-14   3.2805275e-13   4.8347014e-12   7.3319050e-14   2.4937098e-13   6.1537548e-13   1.9516871e-13   3.0306623e-12   4.5444344e-09   9.5529312e-12   4.3768421e-12   5.5992368e-10   9.6776671e-14   2.4046685e-12   3.1050487e-12   1.5031058e-13
   4.6575863e-12   1.6945881e-11   4.2578212e-13   1.9724758e-12   2.5479936e-13   2.1776682e-11   9.2366328e-11             Inf   4.3037505e-11   1.3708145e-12   9.0645863e-13   4.5485981e-13   6.6306285e-13   1.1271533e-11   2.9944791e-13   2.6893059e-13   4.3605258e-10   9.0029823e-13   2.6910211e-13   1.2196717e-13   1.7470884e-13   9.7733896e-13   4.2946630e-13   1.9596903e-13   1.8565247e-11   9.4878378e-14   3.0734209e-13   5.5159880e-13   3.8393987e-12   6.9784826e-13   1.6795471e-10   2.7043306e-13   5.9688313e-13   1.9555479e-13   7.9408780e-11   1.8835182e-13   2.2219225e-13   1.1175978e-12   3.1304032e-13   1.5808023e-13   4.8152262e-13   2.1798594e-11   3.0534062e-09   1.2724886e-13   9.1097187e-12   4.0289607e-13   4.9397471e-13   7.0949428e-13   2.0900522e-13   1.8979154e-13   8.9745371e-14   3.2968258e-11   4.4290807e-13   1.5834040e-13   5.7982497e-12   2.2815979e-13   1.8086855e-13   5.0227355e-13   2.1546708e-13   3.0563809e-13   2.8955175e-13   3.6096873e-10   2.4122335e-11   3.6447207e-12   1.2819535e-12   4.7498668e-12   3.8643867e-13   2.6049400e-13   2.3635561e-12   1.2886695e-13   2.0140674e-13   4.5869326e-13   9.3647373e-12   1.6382654e-13   5.0425697e-13   2.4363847e-13   2.3758583e-10   2.4431295e-12   6.4795542e-12   1.3874594e-12   1.2599036e-12   3.9838529e-11   2.9093737e-13   2.6495110e-13   2.2049957e-13   3.2849164e-13   3.0349032e-12   7.0493158e-13   1.2836319e-12   9.4348412e-13   2.0149042e-12   5.3048191e-13   2.0769245e-09   1.3561108e-08   1.2785560e-10   5.6322792e-13   5.1597816e-13   2.2375892e-12   2.8170578e-11   1.9134226e-11   6.0168242e-13   1.8461641e-10   5.1763498e-12   3.0039027e-13   2.5055076e-12   2.1673925e-13   3.8814686e-12   1.6595702e-12   6.7180755e-13   1.0360283e-13   2.6498939e-12   1.6488677e-10   2.4923600e-12   5.8315786e-13   1.3219342e-12   1.3000866e-12   1.1073881e-09   1.7653120e-12   4.8019326e-12   1.3872250e-11   2.9844027e-13   1.3758802e-12   6.7935750e-13   1.1621660e-13   1.6869565e-09   2.4531402e-12   8.2170356e-13   8.1681791e-13   3.4176590e-11   4.6674795e-13   2.4285966e-13   1.0792758e-13   2.6767623e-09   6.0396846e-12   1.1341133e-13   2.0417241e-13   9.7388863e-13   8.3326262e-12   1.3334248e-13   5.8219613e-13   2.0355570e-12   2.8584663e-13   1.4130096e-11   5.9472214e-11   5.6492179e-11   5.0829337e-11   1.2182832e-09   2.1330758e-13   1.6823977e-11   2.8277826e-11   3.6743865e-13
   5.4349762e-11   1.0185732e-11   5.6928170e-13   2.3572411e-11   9.2206783e-13   1.9161473e-12   5.3779638e-12   4.3037505e-11             Inf   1.2052085e-11   5.4793948e-12   1.1079560e-12   1.0768395e-12   3.0227834e-11   8.3190047e-13   6.3258442e-13   1.0371218e-10   2.0940716e-12   6.1078371e-13   2.7290969e-13   5.5904991e-13   2.1279708e-12   1.9383263e-12   2.7410791e-13   5.7877377e-12   2.2882090e-13   2.6405791e-13   5.0347041e-13   7.7088467e-11   1.5407362e-12   1.1915374e-11   7.9901780e-13   6.5474743e-13   2.8427252e-13   1.8111589e-10   5.4524907e-13   5.7076687e-13   8.5920536e-12   1.0226892e-12   4.7600768e-13   1.4280257e-12   1.8883596e-12   1.7503710e-11   3.0945811e-13   5.9205208e-10   5.7734022e-13   7.0762130e-13   3.5595176e-12   6.8453651e-13   5.8856142e-13   2.1614814e-13   4.1544413e-07   1.4766562e-12   4.6287116e-13   9.9730314e-11   7.9940739e-13   5.8319368e-13   1.4063959e-12   5.3383866e-13   9.5288914e-13   8.3431547e-13   6.9530289e-12   2.5697742e-12   1.7589221e-11   6.1764820e-12   8.3872877e-13   3.9262299e-13   9.5724295e-13   4.9806827e-12   3.6567412e-13   6.5028588e-13   1.8039718e-12   7.5449159e-12   3.1226845e-13   2.0054856e-12   6.9624471e-13   1.6353941e-11   3.0564295e-11   3.3847536e-12   1.0471809e-12   7.9336257e-13   2.5895980e-12   9.8426402e-13   9.5489407e-13   7.5318133e-13   4.3859841e-13   7.1576859e-12   1.2134705e-12   5.5033833e-12   7.4206391e-13   3.0628773e-12   2.2079473e-12   2.7613307e-10   1.2523695e-10   6.7253082e-12   2.4685305e-12   2.4420322e-12   2.9928819e-12   5.7784744e-08   1.4973569e-11   3.1995716e-12   1.1524699e-10   5.2043491e-12   1.1244927e-12   3.7132404e-11   3.8761509e-13   1.7684285e-11   3.7549076e-12   3.4157611e-12   2.4490387e-13   2.5771407e-11   8.7736469e-12   3.1664016e-11   6.9921651e-13   7.5661416e-12   1.1740931e-12   1.7445642e-10   8.8720937e-13   2.6039382e-11   7.9542248e-12   1.1373744e-12   8.8356130e-13   2.2348547e-12   2.4893848e-13   3.1789670e-10   1.5538818e-12   2.7850518e-12   3.3388402e-12   2.4905720e-12   1.7904022e-12   2.7400481e-13   2.3829412e-13   2.5029536e-10   8.6125982e-11   3.0216691e-13   4.1303836e-13   1.6424699e-12   3.7077158e-11   3.8374281e-13   5.4134593e-13   2.0934368e-12   9.0124240e-13   4.4168353e-12   3.5102630e-12   6.1360742e-12   4.4424936e-11   2.4106932e-11   3.9057805e-13   1.6365534e-11   4.3190648e-11   9.1233294e-13
   1.7904993e-11   1.4853301e-12   3.3116346e-13   1.1999720e-08   1.8251678e-11   2.7101132e-13   5.6548868e-13   1.3708145e-12   1.2052085e-11             Inf   9.1892321e-10   1.3271310e-12   6.2237096e-13   2.8471614e-12   4.4962162e-12   2.1269855e-12   2.0905685e-12   1.4535359e-12   8.9543107e-13   6.0773354e-13   6.4241073e-12   1.3035484e-12   5.2600951e-11   2.1309339e-13   8.6268328e-13   7.8117663e-13   1.2175222e-13   2.0869038e-13   1.1590983e-10   1.1939170e-12   9.4847775e-13   5.9427000e-12   2.9464603e-13   2.3159459e-13   4.3761473e-12   2.3186187e-12   2.7983263e-12   1.2395358e-09   4.0694641e-12   3.3338177e-12   2.4858307e-12   2.7236719e-13   9.0489197e-13   8.8623904e-13   3.9334239e-11   3.6471623e-13   4.1429557e-13   2.7364322e-11   5.4800975e-12   3.7136360e-12   7.6444853e-13   1.5129691e-11   1.1810991e-11   2.5996309e-12   6.2719611e-11   1.0658254e-11   5.9597020e-12   2.0578782e-12   1.1238875e-12   3.1880355e-12   2.2036094e-12   5.6831854e-13   3.3050369e-13   1.4020934e-11   9.3571286e-12   1.7406828e-13   1.9075782e-13   1.9497319e-11   1.6290164e-12   2.2845002e-12   4.9964217e-12   9.6254765e-12   9.9021819e-13   4.1111185e-13   3.4950765e-11   4.8393100e-12   1.1171657e-12   1.6214513e-09   5.4776031e-13   3.0687409e-13   2.2801938e-13   3.2967466e-13   1.3303793e-11   1.0231443e-11   1.2036344e-11   2.7765662e-13   4.1334536e-12   7.1768879e-13   6.4899817e-12   2.4772461e-13   9.6834362e-13   4.7840192e-11   2.7516125e-12   2.0907789e-12   5.7060832e-13   1.5453057e-11   4.2831652e-11   8.5609079e-13   1.5060296e-11   1.9521840e-12   1.4871627e-10   2.9928920e-12   9.2280395e-13   1.2059116e-11   2.8750853e-09   4.0708907e-13   5.0094924e-12   3.4793759e-12   2.4439964e-10   7.2452661e-13   3.2618334e-11   7.6558613e-13   1.4821618e-09   3.3591854e-13   1.7308356e-11   3.7178259e-13   2.3601042e-12   2.2216005e-13   5.9422517e-12   1.2974923e-12   1.5365594e-11   2.4889863e-13   3.4697729e-12   5.0112067e-13   2.8696473e-12   3.6409288e-13   3.7104129e-12   2.6930671e-11   3.3173164e-13   8.0534943e-12   1.6223090e-13   5.4442962e-13   2.6239636e-12   4.4302348e-11   1.4584409e-12   5.5390594e-13   8.1082157e-13   8.5402425e-12   2.5353150e-12   2.2327346e-13   5.8014929e-13   8.6182926e-12   5.5399895e-13   4.1674057e-13   5.7124019e-13   1.9580829e-12   1.2151158e-12   4.2896055e-13   1.4680522e-12   2.2915326e-12   1.3210677e-12
   5.1709712e-12   1.4130061e-12   1.9775078e-13   1.9165091e-10   3.3300045e-11   2.0453509e-13   4.5562313e-13   9.0645863e-13   5.4793948e-12   9.1892321e-10             Inf   6.7542451e-13   3.4250277e-13   1.2925249e-12   1.5209450e-11   5.4768188e-12   1.1635185e-12   7.0533073e-13   4.9983161e-13   3.9882019e-13   8.0516578e-12   6.4232178e-13   2.6598011e-11   1.3510990e-13   7.9854003e-13   5.8903587e-13   8.1315470e-14   1.3199552e-13   1.9115823e-11   6.0075256e-13   7.6206352e-13   2.2391218e-11   1.7856143e-13   1.4591694e-13   3.1637481e-12   1.4442952e-12   8.1641412e-12   8.6201610e-11   2.0562193e-12   2.6808129e-12   1.1701948e-12   2.1161294e-13   5.9702517e-13   5.9171813e-13   1.0680472e-11   2.1557977e-13   2.4067049e-13   8.2947307e-12   3.8327828e-12   2.5302498e-12   5.9337539e-13   6.8321748e-12   5.9205395e-11   1.8813274e-12   4.1213941e-11   9.6375982e-12   5.7072147e-12   9.8536126e-13   6.4589358e-13   1.6310240e-12   1.1579417e-12   4.0406196e-13   2.3040022e-13   1.9046622e-11   3.1606041e-12   1.4918504e-13   1.2134010e-13   3.0100735e-11   7.7642837e-13   1.9757171e-12   3.5290802e-12   4.0109731e-12   5.3807741e-13   2.5418612e-13   3.5897078e-10   1.6794722e-11   8.8296371e-13   3.6806097e-10   3.2449419e-13   1.8852683e-13   1.4597794e-13   2.5235955e-13   6.1188343e-11   6.6194713e-12   2.2754073e-11   1.6954211e-13   5.6749029e-12   3.8724431e-13   2.3734362e-12   1.5515482e-13   5.0283570e-13   6.3623376e-10   1.6872344e-12   1.3207950e-12   3.7893933e-13   5.6319646e-12   1.5507370e-11   4.5470288e-13   6.0219776e-12   1.8320522e-12   4.5064687e-11   2.1681976e-12   4.9664054e-13   6.9494165e-12   1.3042727e-10   2.4482449e-13   1.9384743e-12   5.6515991e-12   2.1533874e-08   5.1400190e-13   7.7236576e-12   6.1185131e-13   3.4487546e-10   2.0017801e-13   5.0365350e-12   2.2157495e-13   1.3439431e-12   1.4481104e-13   2.2342106e-12   1.2575617e-12   9.7076651e-12   1.5775966e-13   1.4967724e-12   3.2976653e-13   1.7457727e-12   2.2222917e-13   1.5551191e-12   1.5232827e-10   2.6239122e-13   3.3796595e-12   1.0489568e-13   3.6769995e-13   1.5913128e-12   3.3638896e-11   1.1714482e-12   3.2912637e-13   4.2923653e-13   8.5695233e-12   2.2257383e-12   1.4014662e-13   3.2710758e-13   3.6893664e-11   3.3791893e-13   3.3069011e-13   3.6650625e-13   1.0144120e-12   9.0328817e-13   2.5743632e-13   7.6264366e-13   1.1283364e-12   6.8762434e-13
