   1.7445522e+03   1.5168945e+03
   6.9578348e+02   1.8661121e+02
   2.9379334e+02   1.6237109e+03
   3.9389127e+02   1.9819273e+03
   1.0927542e+02   1.6321827e+03
   1.1647116e+03   1.1814364e+03
   1.1323169e+03   1.4964646e+03
   6.6058270e+02   1.3364259e+03
   4.8737545e+02   5.5969837e+02
   1.1037066e+03   1.4913519e+03
   1.5343063e+03   1.7115788e+03
   2.4704675e+01   1.3758571e+03
   1.6758697e+03   9.8259119e+02
   1.5664920e+03   1.1529003e+03
   1.2466771e+03   4.6358521e+02
   1.9777272e+03   3.4791475e+02
   1.2659016e+03   4.7871196e-01
   1.6586235e+03   5.5936301e+02
   1.1347728e+03   5.2099998e+02
   5.5989935e+02   1.5561846e+03
   9.3002065e+02   4.4435328e+02
   4.7612385e+02   9.3718319e+00
   1.2522496e+03   8.5791943e+02
   8.4951481e+02   1.2804153e+03
   1.8856458e+03   1.0699353e+03
   1.1391760e+03   3.0745712e+02
   1.8440172e+03   1.8519369e+03
   4.6379463e+02   6.3962858e+01
   8.9747918e+02   1.2852443e+03
   8.6375651e+02   1.8969722e+03
   9.6872635e+02   8.1738914e+02
   8.2110367e+02   7.8449027e+02
   1.5744001e+03   1.5430477e+03
   1.3975586e+03   5.9823374e+02
   1.8921199e+03   1.6431414e+03
   9.0779625e+02   2.2405276e+02
   3.6424727e+02   1.3027003e+03
   1.7343141e+03   1.3665396e+02
   8.7182877e+02   1.1047088e+03
   5.6786284e+02   1.3210450e+02
   2.3639863e+02   1.0793827e+03
   6.1562607e+02   1.8098937e+03
   1.9499476e+03   1.1343517e+03
   7.7074928e+02   2.0064483e+02
   4.5140045e+02   7.3520560e+02
   1.4443917e+03   3.6265332e+02
   1.6784851e+03   4.8892068e+02
   1.7550492e+03   3.0579137e+02
   1.9037998e+03   7.4461220e+02
   1.5825421e+03   1.8926200e+02
